ID,Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,Mined,Selected,Manual Check,Reproducible/Simulation,Launch + Config (linked),Notes,Complete:,20
R739,radar-robotcar-dataset-ros,Rongxi-Zhang/radar-robotcar-dataset-ros,https://github.com/Rongxi-Zhang/radar-robotcar-dataset-ros,ROS1/2 Interface of the Oxford (Radar) RobotCar Dataset,223607,FALSE,2022-03-04T13:41:17Z,2024-06-13T09:51:48Z,C++,3,"['autonomous-driving', 'datasets', 'radar', 'robotcar', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R740,lidarbot,TheNoobInventor/lidarbot,https://github.com/TheNoobInventor/lidarbot,"A differential drive robot is controlled using ROS2 Humble running on a Raspberry Pi 4 (running Ubuntu server 22.04). The vehicle is equipped with a raspberry pi camera for visual feedback and an RPlidar A1 sensor used for Simultaneous Localization and Mapping (SLAM), autonomous navigation and obstacle avoidance.",74937,FALSE,2023-03-15T18:07:19Z,2024-07-05T00:29:18Z,Python,21,"['differential-drive-robot', 'diy-robot', 'gazebosim', 'hardware-interface', 'imu', 'imu-sensor-broadcaster', 'lidar', 'motor-driver', 'mpu6050', 'navigation', 'pca9685', 'raspberry-pi', 'raspberry-pi-camera', 'ros2', 'ros2-control', 'ros2-humble', 'rplidar', 'rviz2', 'sensor-fusion', 'slam']",yes,yes,MAYBE,,,,,
R741,heroswarmv2,herolab-uga/heroswarmv2,https://github.com/herolab-uga/heroswarmv2,This repository contains the open-sourced codes and hardware designs of the Swarm Robot (heroswarmv2) designed at the Heterogeneous Robotics Research Lab (HeRoLab) at the University of Georgia.,195705,FALSE,2021-08-16T15:39:56Z,2024-05-10T02:15:26Z,Python,5,"['autonomous-robots', 'python3', 'robotics', 'ros', 'ros2', 'swarm-intelligence', 'swarm-robotics']",yes,no,no,,,,,
R742,Akari_ros2_humble,mantues/Akari_ros2_humble,https://github.com/mantues/Akari_ros2_humble,Akari ROS 2 Humble version (still in progress),16428,FALSE,2023-05-07T03:23:29Z,2023-10-11T16:04:27Z,Python,2,[],yes,yes,MAYBE,,,,,
R743,JetsonNano-ROS2,xown3197/JetsonNano-ROS2,https://github.com/xown3197/JetsonNano-ROS2,,140127,FALSE,2022-11-08T11:27:43Z,2024-01-21T18:13:17Z,Python,2,[],yes,no,no,,,,,
R744,rtf_sensors,RecklessTedsFunland/rtf_sensors,https://github.com/RecklessTedsFunland/rtf_sensors,Adafruit Qwiic sensors setup for ROS2,1191,FALSE,2020-08-30T18:30:09Z,2024-06-03T15:38:36Z,Jupyter Notebook,3,"['adafruit', 'adafruit-qwiic', 'jupyter', 'ros2', 'sensors']",yes,no,no,,,,,
R745,ur5e_cell,ipa-rar/ur5e_cell,https://github.com/ipa-rar/ur5e_cell,Moveit2 config packages for UR5e Robot,21700,FALSE,2022-08-05T14:29:19Z,2023-06-28T20:10:04Z,Python,3,"['moveit2', 'ros2', 'ur5-robot']",yes,yes,MAYBE,,,,,
R746,corolib,JohanVanslembrouck/corolib,https://github.com/JohanVanslembrouck/corolib,"A C++ coroutine library for writing asynchronous distributed applications using Boost ASIO, Qt, gRPC,  ROS2, TAO, ..., as communication frameworks",1594,FALSE,2020-06-12T14:17:21Z,2024-07-03T17:31:35Z,C++,2,[],yes,no,no,,,,,
R747,ROS2-Maze-Solving-Computer-Vision,Ojvar/ROS2-Maze-Solving-Computer-Vision,https://github.com/Ojvar/ROS2-Maze-Solving-Computer-Vision,,51284,FALSE,2023-03-22T18:18:31Z,2023-03-22T18:18:25Z,,3,[],yes,no,no,,,,,
R748,ros2_tutorials,zhangrelay/ros2_tutorials,https://github.com/zhangrelay/ros2_tutorials,ros2_tutorials(turtlesim),184,FALSE,2019-08-05T22:11:04Z,2022-07-20T00:41:14Z,Python,2,[],yes,yes,MAYBE,,,,,
R749,Universal_Robots_ROS2_Driver-release,ros2-gbp/Universal_Robots_ROS2_Driver-release,https://github.com/ros2-gbp/Universal_Robots_ROS2_Driver-release,,31594,FALSE,2022-04-11T21:01:13Z,2024-07-01T12:48:03Z,,3,[],yes,no,no,,,,,
R750,move_base2,hoppss/move_base2,https://github.com/hoppss/move_base2,ros2 foxy branch,230,FALSE,2021-10-28T02:40:42Z,2021-12-17T09:53:16Z,C++,2,[],yes,yes,MAYBE,,,,,
R751,ROSGPT_Vision,bilel-bj/ROSGPT_Vision,https://github.com/bilel-bj/ROSGPT_Vision,Commanding robots using only Language Models' prompts,22251,FALSE,2023-08-20T08:10:06Z,2024-07-01T08:32:41Z,Python,11,"['chatgpt', 'language-models', 'language-models-are-next', 'large-language-models', 'llm', 'prompt-engineering', 'prompting-robotic-modalities', 'robotic-design-patterns', 'robotic-vision', 'robotics', 'ros2', 'visual-language-models']",yes,no,no,,,,,
R752,vulcanexus,eProsima/vulcanexus,https://github.com/eProsima/vulcanexus,eProsima extended ROS 2 distribution. Looking for commercial support? Contact info@eprosima.com,226920,FALSE,2021-12-16T15:01:46Z,2024-07-01T06:22:25Z,C++,2,"['dds', 'eprosima', 'robotics', 'ros2', 'simulation']",yes,yes,yes,no,yes,Launch is linked in the .rst file.,,
R753,LSS-ROS2-Hexapod,Lynxmotion/LSS-ROS2-Hexapod,https://github.com/Lynxmotion/LSS-ROS2-Hexapod,LSS-ROS2-Hexapod,1525,FALSE,2021-10-28T16:45:26Z,2023-04-30T03:06:15Z,Python,3,[],yes,yes,MAYBE,,,,,
R754,riptide_gui,osu-uwrt/riptide_gui,https://github.com/osu-uwrt/riptide_gui,ROS2 GUI system for the Riptide software stack,23756,FALSE,2022-12-15T22:49:09Z,2024-04-28T01:42:47Z,C++,3,[],yes,no,no,,,,,
R755,coral,oKermorgant/coral,https://github.com/oKermorgant/coral,osgOcean-based viewer for ROS 2,9340,FALSE,2021-06-10T11:34:45Z,2024-06-25T08:10:50Z,C++,2,"['gazebo', 'ros2', 'underwater-robotics']",yes,yes,MAYBE,,,,,
R756,autonomous_mobile_robots,Walid-khaled/autonomous_mobile_robots,https://github.com/Walid-khaled/autonomous_mobile_robots,"This repository contains different aspects of autonomous mobile robots including motion, control, and estimation. PID, LQR, and MPC controllers for differential drive robot are developed with ROS2. In addition, some filters are covered such as particle filter and ekf for localization. ",214747,FALSE,2022-12-02T19:44:51Z,2024-06-23T06:21:43Z,Jupyter Notebook,10,"['differential-drive-robot', 'extended-kalman-filters', 'kalman-filter', 'localization', 'lqr', 'lqr-controller', 'lqr-differential-drive', 'mobile-robots', 'mpc-control', 'particle-filter', 'pd-controller', 'pid-control', 'trajectory-tracking-mpc']",yes,no,no,,,,,
R757,Universal_Robots_ROS2_Tutorials,UniversalRobots/Universal_Robots_ROS2_Tutorials,https://github.com/UniversalRobots/Universal_Robots_ROS2_Tutorials,Tutorials around the Universal Robots ROS 2 ecosystem,1516,FALSE,2024-05-06T08:10:59Z,2024-07-02T09:40:32Z,Python,2,[],yes,no,no,,,,,
R758,xacro_live,orise-robotics/xacro_live,https://github.com/orise-robotics/xacro_live,A ROS2 tool to update the robot_description dynamically from modifications on a target xacro file,1338,FALSE,2021-01-03T12:51:24Z,2024-06-18T03:37:26Z,Python,2,"['juggling', 'live', 'online', 'robot-description', 'ros2', 'rviz2', 'urdf', 'xacro']",yes,yes,MAYBE,,,,,
R759,rover_ctrl,a-mhamdi/rover_ctrl,https://github.com/a-mhamdi/rover_ctrl,Autonomous Robot Navigation Using ROS2 - Humble Hawksbill,67911,FALSE,2023-08-12T22:03:04Z,2024-05-10T16:56:06Z,Python,1,"['colcon', 'linux', 'robotics', 'ros2-humble', 'ubuntu']",yes,yes,MAYBE,,,,,
R760,a4s_sealer_module_ros,AD-SDL/a4s_sealer_module_ros,https://github.com/AD-SDL/a4s_sealer_module_ros,,46260,FALSE,2022-05-26T18:10:27Z,2023-12-19T09:13:17Z,Python,3,"['driver', 'ros2']",yes,yes,MAYBE,,,,,
R761,NebulaSDK,Vzense/NebulaSDK,https://github.com/Vzense/NebulaSDK,"Vzense new SDK, support DS77, DS77C",214308,FALSE,2022-05-31T07:09:38Z,2024-03-21T07:11:17Z,C++,8,"['arm-linux', 'python', 'ros', 'ros2', 'ubunutu', 'windows']",yes,no,no,,,,,
R762,launch_ros_sandbox,ros-tooling/launch_ros_sandbox,https://github.com/ros-tooling/launch_ros_sandbox,[DEPRECATED] Sandboxing plugin for launch_ros,323,FALSE,2019-09-13T22:25:11Z,2023-11-16T20:27:30Z,Python,2,"['launch-ros', 'robotics', 'ros2', 'sandbox', 'security']",yes,yes,MAYBE,,,,,
R763,isaac_ros_image_segmentation,NVIDIA-ISAAC-ROS/isaac_ros_image_segmentation,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_image_segmentation,"NVIDIA-accelerated, deep learned semantic image segmentation",155,FALSE,2021-11-04T21:20:41Z,2024-06-25T09:06:07Z,C++,5,"['ai', 'dnn', 'gpu', 'image-segmentation', 'inference', 'jetson', 'nvidia', 'ros2', 'ros2-humble', 'tensorrt']",yes,yes,MAYBE,,,,,
R764,VSLAM-playground,MarkNaeem/VSLAM-playground,https://github.com/MarkNaeem/VSLAM-playground,Building a full Visual SLAM pipeline to experiment with different techniques,6687,FALSE,2024-01-02T19:25:09Z,2024-05-22T19:12:07Z,Python,7,"['computer-vision', 'lidar', 'lightglue', 'ros2', 'slam', 'stereo-vision', 'superglue', 'superpoint', 'visual-odometry']",yes,no,no,,,,,
R765,ROS2-Ultimate-Robotic-Arm-Course,noshluk2/ROS2-Ultimate-Robotic-Arm-Course,https://github.com/noshluk2/ROS2-Ultimate-Robotic-Arm-Course,,177,FALSE,2021-07-04T14:15:20Z,2024-04-29T18:49:27Z,Python,2,[],yes,yes,MAYBE,,,,,
R766,rknpu2_ros,fateshelled/rknpu2_ros,https://github.com/fateshelled/rknpu2_ros,ROS 2 Inference sample for using Rockchip NPU.,207,FALSE,2022-12-30T07:56:40Z,2024-05-13T08:39:14Z,C++,2,"['cpp', 'deeplearning', 'npu', 'rockchip', 'ros2']",yes,no,no,,,,,
R767,audio_common,mgonzs13/audio_common,https://github.com/mgonzs13/audio_common,A pyaudio based audio_common with text to speech for ROS 2,354,FALSE,2021-11-19T23:51:45Z,2024-07-05T15:49:50Z,Python,4,"['audio', 'espeak', 'pyaudio', 'ros2', 'text-to-speech', 'tts']",yes,no,no,,,,,
R768,synthetic_data_generation_training_workflow,NVIDIA-AI-IOT/synthetic_data_generation_training_workflow,https://github.com/NVIDIA-AI-IOT/synthetic_data_generation_training_workflow,Workflow for generating synthetic data and training CV models.,22206,FALSE,2023-08-25T21:21:49Z,2024-06-27T05:35:52Z,Jupyter Notebook,5,"['isaac-sim', 'jetson', 'object-detection', 'omniverse', 'robotics', 'ros2', 'synthetic-data', 'transfer-learning', 'warehouse']",yes,no,no,,,,,
R769,simbot,gnaur/simbot,https://github.com/gnaur/simbot,ROS2 (galactic) Example of robot with gazebo simulation,10252,FALSE,2021-11-03T00:44:40Z,2023-06-07T10:05:18Z,Python,2,[],yes,yes,MAYBE,,,,,
R770,vision-ros,0xPinole/vision-ros,https://github.com/0xPinole/vision-ros,Ros2 as service with yolov8 & posting services of detection objects,1416,FALSE,2024-04-19T00:34:29Z,2024-06-05T23:34:33Z,Jupyter Notebook,2,[],yes,no,no,,,,,
R771,ROS-TurtleBot-Tutorial,SakshayMahna/ROS-TurtleBot-Tutorial,https://github.com/SakshayMahna/ROS-TurtleBot-Tutorial,Tutorial to run TurtleBot examples on ROS1 and ROS2,55920,FALSE,2021-12-29T03:31:08Z,2022-01-18T04:46:46Z,Dockerfile,3,[],yes,no,no,,,,,
R772,riptide_control,osu-uwrt/riptide_control,https://github.com/osu-uwrt/riptide_control,ROS2 vehicle control for the Riptide software stack,7597,FALSE,2022-12-15T22:52:03Z,2024-04-28T01:42:15Z,Python,2,[],yes,yes,MAYBE,,,,,
R773,FastRTPSSwift,DimaRU/FastRTPSSwift,https://github.com/DimaRU/FastRTPSSwift,Very basic yet functional Swift wrapper over eProsima Fast-DDS library.,665,FALSE,2019-10-26T12:31:58Z,2024-06-24T04:21:29Z,C++,6,"['dds', 'fastdds', 'fastrtps', 'ros', 'ros2', 'rtps', 'swift']",yes,no,no,,,,,
R774,Virtuoso,gt-marine-robotics-group/Virtuoso,https://github.com/gt-marine-robotics-group/Virtuoso,ROS2 autonomy architecture for Georgia Tech Marine Robotics. Designed to be modular and work with any combination of sensors + motors.,67901,FALSE,2021-09-24T15:07:38Z,2024-06-02T23:04:32Z,Python,3,[],yes,yes,MAYBE,,,,,
R775,ros-thymio,jeguzzi/ros-thymio,https://github.com/jeguzzi/ros-thymio,ROS driver for a Thymio robot running Aseba.,1205,FALSE,2020-03-12T17:05:45Z,2023-01-19T14:27:35Z,Python,2,"['ros1', 'ros2', 'thymio']",yes,yes,MAYBE,,,,,
R776,rclnet,noelex/rclnet,https://github.com/noelex/rclnet,Modern ROS 2 client library for .NET.,1288,FALSE,2022-12-27T03:04:03Z,2024-05-29T16:12:07Z,C#,2,"['csharp', 'dotnet', 'rcl', 'ros', 'ros2']",yes,no,no,,,,,
R777,isaac_ros_dnn_inference,NVIDIA-ISAAC-ROS/isaac_ros_dnn_inference,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_dnn_inference,NVIDIA-accelerated DNN model inference ROS 2 packages using NVIDIA Triton/TensorRT for both Jetson and x86_64 with CUDA-capable GPU,381,FALSE,2021-10-13T23:06:48Z,2024-06-25T09:04:00Z,C++,14,"['ai', 'deep-learning', 'deeplearning', 'dnn', 'gpu', 'jetson', 'nvidia', 'ros', 'ros2', 'ros2-humble', 'tao', 'tensorrt', 'tensorrt-inference', 'triton', 'triton-inference-server']",yes,yes,MAYBE,,,,,
R778,uptane-server,Airbotics/uptane-server,https://github.com/Airbotics/uptane-server,Airbotics is an open-source software deployment platform for robotics.,3927,FALSE,2022-11-14T10:43:32Z,2024-03-22T21:45:20Z,TypeScript,4,"['deployment', 'docker', 'ostree', 'ota', 'robotics', 'ros', 'ros2', 'the-update-framework', 'uptane']",yes,yes,MAYBE,,,,,
R779,octomap_ros-release,ros2-gbp/octomap_ros-release,https://github.com/ros2-gbp/octomap_ros-release,ROS2 release repository for https://github.com/octomap/octomap_ros,184,FALSE,2021-12-13T20:31:31Z,2024-07-02T15:19:42Z,,3,[],yes,no,no,,,,,
R780,robot-operator,robolaunch/robot-operator,https://github.com/robolaunch/robot-operator,Kubernetes Robot Operator for ROS/2 Based Robots,2128,FALSE,2022-12-05T07:26:04Z,2024-06-08T14:33:06Z,Go,3,"['artificial-intelligence', 'container', 'development', 'go', 'kubernetes', 'machine-learning', 'ros2']",yes,yes,MAYBE,,,,,
R781,turtlebot3-ekf-slam,nmarks99/turtlebot3-ekf-slam,https://github.com/nmarks99/turtlebot3-ekf-slam,Extended Kalman Filter SLAM from scratch on the Turtlebot3 with ROS2,8423,FALSE,2023-03-23T04:01:40Z,2024-06-13T19:09:24Z,C++,2,"['extended-kalman-filter', 'robotics', 'ros2', 'slam']",yes,yes,MAYBE,,,,,
R782,ros2_pcl_utils,yamaha-bps/ros2_pcl_utils,https://github.com/yamaha-bps/ros2_pcl_utils,ROS2 nodes for pointcloud manipulation,318,FALSE,2021-06-17T21:21:16Z,2021-10-22T02:03:14Z,C++,2,[],yes,yes,MAYBE,,,,,
R783,rosbag-tools,IamPhytan/rosbag-tools,https://github.com/IamPhytan/rosbag-tools,A ROS-agnostic toolbox for common rosbag operations,252,FALSE,2023-03-17T15:57:22Z,2024-06-26T14:46:45Z,Python,3,"['data', 'data-management', 'python', 'python3', 'robotics', 'ros1', 'ros2', 'rosbag']",yes,no,no,,,,,
R784,backend,Airbotics/backend,https://github.com/Airbotics/backend,Open-source backend for robotics fleet management.,182,FALSE,2023-08-11T14:07:31Z,2024-02-27T19:02:04Z,TypeScript,2,"['cloud-robotics', 'robotics', 'ros', 'ros2']",yes,no,no,,,,,
R785,chapter2,AI-Robot-Book/chapter2,https://github.com/AI-Robot-Book/chapter2,第2章 はじめてのROS2,7842,FALSE,2022-02-15T09:37:21Z,2023-11-01T03:38:28Z,Python,3,[],yes,yes,MAYBE,,,,,
R786,ros2-migration,Jokrasa1011/ros2-migration,https://github.com/Jokrasa1011/ros2-migration,,1721711,FALSE,2024-05-23T14:34:22Z,2024-06-24T19:25:23Z,C++,2,[],yes,no,no,,,,,
R787,candle_ros2,mabrobotics/candle_ros2,https://github.com/mabrobotics/candle_ros2,ROS2 driver for using MAB md80 drives with CANdle.,169,FALSE,2022-05-18T07:56:16Z,2023-03-14T10:08:00Z,C++,2,"['candle', 'md80', 'motor-controller', 'ros2', 'ros2-foxy']",yes,no,no,,,,,
R788,Learn-ROS2,RoboManipal/Learn-ROS2,https://github.com/RoboManipal/Learn-ROS2,Repository for ros2 based tasks and tutorials,9126,FALSE,2024-01-06T16:54:34Z,2024-01-07T16:35:00Z,Python,2,"['ros2', 'tasks', 'tutorial', 'ubuntu']",yes,no,no,,,,,
R789,ROS2_Pangolin,JaythanCheng1210/ROS2_Pangolin,https://github.com/JaythanCheng1210/ROS2_Pangolin,,1690,FALSE,2024-03-20T05:56:09Z,2024-05-30T09:36:37Z,C,3,[],yes,yes,MAYBE,,,,,
R790,ros2camera,Paiiapzz/ros2camera,https://github.com/Paiiapzz/ros2camera,,14975,FALSE,2024-06-07T16:24:29Z,2024-06-21T14:41:21Z,Python,2,[],yes,no,no,,,,,
R791,ibeo_ros2,tomcamp0228/ibeo_ros2,https://github.com/tomcamp0228/ibeo_ros2,Rebuild the code for IBEO 8l lux LiDAR in ROS2 env.,564,FALSE,2020-06-14T09:00:30Z,2020-07-27T06:16:51Z,C++,2,[],yes,no,no,,,,,
R792,RoborioROS2,Worthington-Robotics/RoborioROS2,https://github.com/Worthington-Robotics/RoborioROS2,Code to cross-compile ROS2 from x86 Linux to arm-frc-linux-gnueabi,102651,FALSE,2021-02-02T23:40:21Z,2024-04-29T18:48:54Z,Python,2,"['frc', 'ros', 'ros2', 'ros2-galactic']",yes,no,no,,,,,
R793,bonsai,Sollimann/bonsai,https://github.com/Sollimann/bonsai,Rust implementation of AI behavior trees.,2623,FALSE,2022-05-23T20:15:23Z,2024-07-03T11:04:01Z,Rust,11,"['ai', 'autonomous-robots', 'behavior-tree', 'bevy', 'concurrency', 'finite-state-machine', 'fsm', 'game', 'game-development', 'navigation', 'piston', 'robotics', 'ros', 'ros2', 'rust', 'unreal-engine']",yes,no,no,,,,,
R794,delta-robot-simulation-gazebo,AutoRoboCulture/delta-robot-simulation-gazebo,https://github.com/AutoRoboCulture/delta-robot-simulation-gazebo,Delta robot simulation in Gazebo 9.0.0 using MARA environment,5260,FALSE,2019-11-24T05:14:19Z,2024-06-30T12:48:28Z,C++,5,"['delta-kinematics', 'delta-robot', 'gazebo-simulator', 'gazebo9', 'mara', 'pick-and-place', 'python3', 'ros2', 'ros2-crystal', 'urdf']",yes,yes,yes,yes,yes,,,
R795,pf400_module_ros,AD-SDL/pf400_module_ros,https://github.com/AD-SDL/pf400_module_ros,"A repository for PF400 Collaborative Robot Arm documentation, including user manuals and remote control interfaces.",73795,FALSE,2022-04-21T15:44:01Z,2023-09-12T20:33:22Z,JavaScript,2,"['driver', 'python', 'ros2']",yes,yes,MAYBE,,,,,
R796,KRS,Xilinx/KRS,https://github.com/Xilinx/KRS,"The Kria Robotics Stack (KRS) is a ROS 2 superset for industry, an integrated set of robot libraries and utilities to accelerate the development, maintenance and commercialization of industrial-grade robotic solutions while using adaptive computing.",21382,FALSE,2021-09-13T15:03:44Z,2024-07-05T03:08:40Z,HTML,18,"['acceleration', 'fpga', 'fpga-acceleration', 'gpu-acceleration', 'hardware', 'hardware-acceleration', 'k26', 'kernels', 'kria', 'kria-som', 'krs', 'kv260', 'robot-operating-system', 'robotics', 'ros', 'ros2']",yes,no,no,,,,,
R797,rosmsg,foxglove/rosmsg,https://github.com/foxglove/rosmsg,ROS 1 and ROS 2 message definition parser,219,FALSE,2021-06-24T21:48:43Z,2024-07-01T02:03:52Z,TypeScript,6,"['browser', 'idl', 'msg', 'nearley', 'nodejs', 'parser', 'ros', 'ros2', 'typescript']",yes,no,no,,,,,
R798,swerve-sim-container,freshrobotics/swerve-sim-container,https://github.com/freshrobotics/swerve-sim-container,Dockerized simulation of a swerve-drive robot.,3536,FALSE,2022-12-16T00:42:46Z,2024-06-30T06:22:41Z,Python,3,"['gazebo', 'ros', 'ros2', 'simulation', 'swerve-drive']",yes,yes,yes,yes,yes,,,
R799,isaac_ros_benchmark,NVIDIA-ISAAC-ROS/isaac_ros_benchmark,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_benchmark,Performance benchmarking for NVIDIA-accelerated Isaac ROS packages,940,FALSE,2023-03-28T22:10:15Z,2024-06-14T22:23:20Z,Python,4,"['benchmarking', 'gpu', 'jetson', 'nvidia', 'performance', 'performance-testing', 'ros2', 'ros2-humble']",yes,yes,MAYBE,,,,,
R800,rmf_ros2-release,ros2-gbp/rmf_ros2-release,https://github.com/ros2-gbp/rmf_ros2-release,,8226,FALSE,2021-04-23T13:39:32Z,2024-06-17T20:24:07Z,,3,[],yes,no,no,,,,,
R801,ros2-navigation-examples,Road-Balance/ros2-navigation-examples,https://github.com/Road-Balance/ros2-navigation-examples,,12711,FALSE,2021-10-24T17:39:56Z,2022-02-17T05:12:44Z,Python,2,[],yes,yes,MAYBE,,,,,
R802,outdoor_amr_ros2,nicolasaw/outdoor_amr_ros2,https://github.com/nicolasaw/outdoor_amr_ros2,Development of Outdoor AMR using ROS2 (Foxy),26134,FALSE,2021-07-13T13:47:09Z,2021-07-13T13:58:55Z,C++,2,[],yes,no,no,,,,,
R803,ros2_dvrk_model,jhu-dvrk/ros2_dvrk_model,https://github.com/jhu-dvrk/ros2_dvrk_model,,4653,FALSE,2022-03-31T21:31:40Z,2023-04-18T20:59:00Z,Python,2,[],yes,yes,MAYBE,,,,,
R804,lvl4-ros2-sim-comp,09ubberboy90/lvl4-ros2-sim-comp,https://github.com/09ubberboy90/lvl4-ros2-sim-comp,ROS2 simulator comparisons of multiple tasks,13144,FALSE,2020-09-23T15:33:02Z,2022-02-21T17:50:38Z,Python,2,[],yes,yes,MAYBE,,,,,
R805,leogate,reza-ebrahimi/leogate,https://github.com/reza-ebrahimi/leogate,LeoGate - ROS & ROS2 Visualization and Monitoring,274,FALSE,2021-04-16T15:01:01Z,2021-04-16T15:01:02Z,,2,[],yes,no,no,,,,,
R806,ROS2-Docker-Development,MHSeals/ROS2-Docker-Development,https://github.com/MHSeals/ROS2-Docker-Development,This is a test repository meant for ros2 development for the VLP-16 LiDAR and Intel D345 sensors,40613,FALSE,2023-05-26T04:14:58Z,2023-08-08T11:32:14Z,Python,2,[],yes,no,no,,,,,
R807,lifting_ws_ros2,RosenYin/lifting_ws_ros2,https://github.com/RosenYin/lifting_ws_ros2,agilex750w和400w电机驱动包,11099,FALSE,2024-05-16T09:42:37Z,2024-05-24T09:59:12Z,Python,2,[],yes,no,no,,,,,
R808,dt-ros2-commons,Louis5228/dt-ros2-commons,https://github.com/Louis5228/dt-ros2-commons,,760,FALSE,2021-11-17T08:24:09Z,2022-02-11T06:36:41Z,Dockerfile,2,[],yes,no,no,,,,,
R809,ros2-qt-demo,EiKyiPhyuKhin/ros2-qt-demo,https://github.com/EiKyiPhyuKhin/ros2-qt-demo,,13564,FALSE,2023-07-25T18:47:44Z,2023-07-25T18:47:45Z,,2,[],yes,no,no,,,,,
R810,ECT_ROS2_WS,feigelad/ECT_ROS2_WS,https://github.com/feigelad/ECT_ROS2_WS,WorkSpace for EcarToolChain,662,FALSE,2022-04-11T13:09:22Z,2022-04-11T14:57:32Z,C++,2,[],yes,no,no,,,,,
R811,ros2_canopen-release,ros2-gbp/ros2_canopen-release,https://github.com/ros2-gbp/ros2_canopen-release,,2540,FALSE,2023-06-13T14:38:52Z,2024-04-22T17:50:02Z,,4,[],yes,no,no,,,,,
R812,pincherx_100_ros2,takarakasai/pincherx_100_ros2,https://github.com/takarakasai/pincherx_100_ros2,ROS2 package for Trossen's  PincherX 100 Robot Arm.,280,FALSE,2019-12-29T22:03:20Z,2019-12-29T23:06:37Z,C++,2,[],yes,yes,MAYBE,,,,,
R813,webots_ros2-release,ros2-gbp/webots_ros2-release,https://github.com/ros2-gbp/webots_ros2-release,,88426,FALSE,2021-04-20T23:12:42Z,2024-01-12T18:19:24Z,,4,[],yes,no,no,,,,,
R814,Fault-Diagnosis-for-MobileRobots,Manoj-sanagapalli/Fault-Diagnosis-for-MobileRobots,https://github.com/Manoj-sanagapalli/Fault-Diagnosis-for-MobileRobots,Fault diagnosis for mobile robot using ROS2 and Machine learning.,9931,FALSE,2020-12-29T18:47:43Z,2024-01-31T03:12:50Z,Jupyter Notebook,2,[],yes,no,no,,,,,
R815,ros-realtime.github.io,ros-realtime/ros-realtime.github.io,https://github.com/ros-realtime/ros-realtime.github.io,ROS 2 Real-Time Working Group Documentation,6377,FALSE,2022-03-12T23:00:22Z,2024-05-24T18:02:34Z,Python,3,"['docs', 'documentation', 'real-time', 'ros', 'ros2']",yes,no,no,,,,,
R816,orocoros2,AntoineHX/orocoros2,https://github.com/AntoineHX/orocoros2,Example of the capabilities of Orocos 2.9 and ROS2.,167,FALSE,2021-03-22T09:10:49Z,2021-04-13T15:15:20Z,C++,2,"['orocos-ros2-ressources', 'ros2', 'rt-kernel']",yes,yes,MAYBE,,,,,
R817,wayp_plan_tools,jkk-research/wayp_plan_tools,https://github.com/jkk-research/wayp_plan_tools,🏎 Waypoint and planner tools for ROS 2 with minimal dependencies.,289,FALSE,2023-03-22T08:42:45Z,2024-06-18T14:47:15Z,C++,5,"['control', 'pure-pursuit', 'pursuit', 'ros', 'ros2', 'ros2-humble', 'sze', 'szenergy', 'trajectory', 'waypoint', 'waypoint-following', 'waypoints-creator']",yes,yes,MAYBE,,,,,
R818,Navigation-brov2,bjornrho/Navigation-brov2,https://github.com/bjornrho/Navigation-brov2,Work related to the master thesis: Side-Scan Sonar Imaging and Error-State Kalman Filter Aiding Unmanned Underwater Vehicle (UUV) to Autonomy,104337,FALSE,2021-09-08T15:16:18Z,2024-05-13T06:02:29Z,Python,2,"['acoustic-imaging', 'drivers', 'ros2', 'ros2-galactic', 'state-estimation']",yes,yes,MAYBE,,,,,
R819,Headless-Jetson-Nano-Setup,ANI717/Headless-Jetson-Nano-Setup,https://github.com/ANI717/Headless-Jetson-Nano-Setup,"Jetson Nano Setup without Monitor for JetBot Build. JupyterLab, ROS2 Dasing, Torch, Torch2trt, ONNX, ONNXRuntime-GPU and TensorFlow Installation Included. JupyterLab doesn't require Docker Container.",422,FALSE,2021-05-08T04:11:50Z,2023-10-13T01:11:41Z,Python,4,"['aarch64', 'jetbot', 'jetson-nano', 'jupyterlab', 'onnx', 'onnxruntime', 'onnxruntime-gpu', 'python3', 'pytorch', 'ros2', 'ros2-dashing', 'tensorflow2', 'torch', 'torch2trt', 'torchvision', 'ubuntu']",yes,no,no,,,,,
R820,Dstar-lite-pathplanner,Sollimann/Dstar-lite-pathplanner,https://github.com/Sollimann/Dstar-lite-pathplanner,"Implementation of the D* lite algorithm in Python for ""Improved Fast Replanning for Robot Navigation in Unknown Terrain""",1954,FALSE,2020-04-23T18:15:08Z,2024-06-24T10:59:25Z,Python,31,"['astar', 'astar-algorithm', 'astar-pathfinding', 'dstar', 'dstar-lite', 'dstarlite', 'gazebo', 'obstacle-avoidance', 'pathplanning', 'pygame', 'python', 'robot-navigation', 'robotics', 'robotics-programming', 'ros', 'ros2', 'rrt', 'rrt-star', 'rrtstar', 'slam']",yes,no,no,,,,,
